SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Temperature (ºC),Carbonate (mg/L),Calcium (mg/L),Chloride (mg/L),Dissolved oxygen (mg/L),Bicarbonate (mg/L),Magnesium (mg/L),Sodium (mg/L),Potential of Hydrogen (pH),Sulphate (mg/L),Total Alkalinity (mg/L as CaCO3),Total Hardness (mgCaCO3/L),Nitrate N (mgN/L),Sodium Adsorption Ratio (%),Biochemical Oxygen Demand (mg/L),WQI,WQI Class
7226,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-10-2004 08:30,127.0,Clear,odour free,24.5,0.0,11.22,14.88,7.2,46.67,7.78,6.0,7.76,14.7,38.254097,60.466667,1.47,0.33691183,2.0,56.50104969423116,Poor
7227,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-11-2004 08:30,127.0,Light Brown,odour free,25.0,0.0,11.22,11.7,6.7,55.1,5.83,4.8,7.81,4.65,45.163933,52.341667,0.515,0.28958276,0.2,32.4541519783172,Good
7228,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-12-2004 08:30,143.0,Light Brown,odour free,24.0,0.0,16.03,13.02,6.7,58.33,7.78,6.9,8.15,10.45,47.811478,72.49167,1.04,0.35368845,1.0,47.60931712774414,Good
7229,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-01-2005 08:30,174.0,Clear,odour free,23.0,0.0,16.03,15.53,6.3,62.85,7.78,6.8,7.88,4.88,51.51639,72.49167,1.06,0.34856254,0.3,36.61398752881237,Good
7230,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-02-2005 08:30,245.0,Clear,odour free,23.0,0.0,22.44,19.41,6.4,92.43,9.72,9.2,7.91,10.45,75.7623,96.600006,0.776,0.4084605,4.7,96.33758623877311,Very Poor
7231,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-03-2005 08:30,861.0,Clear,odour free,23.0,0.0,41.68,64.6,8.1,326.54,50.55,59.0,7.68,46.46,267.65573,314.825,2.06,1.4529493,1.4,54.370585222828936,Poor
7232,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-04-2005 08:30,534.0,Clear,odour free,28.0,0.0,36.87,46.37,4.2,205.88,24.31,32.6,7.38,11.28,168.7541,193.46666,1.17,1.0233126,2.3,67.90883778196385,Poor
7233,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,02-05-2005 08:30,810.0,Clear,odour free,23.0,0.0,48.1,56.57,7.9,286.29,23.33,75.2,7.75,29.45,234.66394,217.45833,11.1,2.2255905,2.0,70.68918188178581,Poor
7234,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-06-2005 08:30,279.0,Clear,odour free,28.5,0.0,28.86,19.7,5.7,113.49,8.75,17.1,7.72,11.54,93.02459,108.60834,1.27,0.71568334,1.6,55.1388029609185,Poor
7235,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-07-2005 08:30,512.0,Clear,odour free,27.0,0.0,44.89,39.4,6.8,234.96,25.28,31.5,7.64,29.82,192.59016,217.55833,2.89,0.9322334,2.4,67.73287724279493,Poor
7236,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-08-2005 08:30,155.0,Clear,odour free,25.5,0.0,8.02,9.95,6.4,40.86,5.83,5.8,7.4,9.5,33.491802,44.341667,1.3,0.3803403,1.2,43.65720596986425,Good
7237,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-09-2005 08:30,121.0,Clear,odour free,24.5,0.0,11.22,9.71,7.5,54.88,4.86,4.4,8.05,1.69,44.98361,48.300003,0.428,0.2762676,1.0,43.26193917189264,Good
7238,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-10-2005 08:30,119.0,Clear,odour free,25.0,0.0,11.66,9.43,6.7,54.47,5.3,5.1,7.72,2.11,44.64754,51.233334,1.15,0.31093678,1.5,49.85486609840717,Good
7239,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,02-11-2005 08:30,146.0,Clear,odour free,24.5,0.0,12.83,10.86,6.3,52.87,5.83,6.66,7.94,7.65,43.336063,56.366665,0.783,0.387116,0.7,41.84504742286233,Good
7240,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-12-2005 08:30,211.0,Clear,odour free,25.0,0.0,16.03,14.28,7.3,85.4,9.72,10.5,7.69,12.01,70.0,80.575005,2.18,0.51066273,2.1,58.32730982571495,Poor
7241,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,02-01-2006 08:30,289.0,Clear,odour free,24.0,0.0,22.44,17.47,7.3,140.12,16.53,18.8,7.82,16.85,114.852455,124.975006,1.71,0.73435193,0.8,42.81052811954553,Good
7242,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-02-2006 08:30,253.0,Clear,odour free,25.0,0.0,20.84,15.38,7.4,120.79,15.56,11.3,8.05,13.02,99.008194,116.933334,1.62,0.45632583,0.9,45.71391306579555,Good
7243,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-03-2006 08:30,189.0,Clear,odour free,22.0,0.0,17.64,13.39,5.8,96.63,7.78,8.9,8.05,3.82,79.20492,76.51666,1.02,0.44398984,0.9,47.691773382532965,Good
7244,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-04-2006 08:30,147.0,Clear,odour free,26.4,0.0,12.83,22.85,6.5,52.89,5.83,5.6,7.63,5.69,43.35246,56.366665,0.879,0.32550293,0.6,37.16139595206019,Good
7245,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-07-2006 08:45,151.0,Clear,odour free,24.0,0.0,12.83,10.04,6.6,72.48,5.83,7.8,7.72,4.59,59.40984,56.366665,0.498,0.4533791,1.8,53.5449940401108,Poor
7246,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-08-2006 08:45,142.0,Clear,odour free,25.0,0.0,12.83,10.66,7.3,75.86,6.81,7.9,7.75,4.87,62.18033,60.45,1.36,0.44350296,1.4,47.85626714217019,Good
7247,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-09-2006 08:45,128.0,Clear,odour free,24.0,0.0,11.22,9.79,7.3,66.78,5.83,7.1,7.77,3.71,54.737705,52.341667,0.937,0.42834115,0.7,37.851304916702425,Good
7248,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,03-10-2006 09:00,138.0,Clear,odour free,22.5,0.0,9.62,9.05,7.9,45.51,3.89,5.1,7.81,2.84,37.303276,40.258335,1.03,0.350715,1.3,44.536932346221406,Good
7249,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-11-2006 08:30,178.0,Clear,odour free,23.5,0.0,11.22,9.17,7.7,50.57,3.89,6.0,7.59,4.82,41.45082,44.258335,1.49,0.39344236,1.8,50.331211294351185,Poor
7250,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-12-2006 09:00,121.0,Clear,odour free,22.5,0.0,11.22,12.84,7.3,46.97,5.83,5.7,7.71,3.96,38.5,52.341667,,0.34387952,0.3,30.68745385749996,Good
7251,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,02-01-2007 09:00,134.0,Clear,odour free,23.0,0.0,11.22,9.09,8.2,53.41,6.81,5.3,7.75,3.73,43.778687,56.425,1.76,0.3080248,1.1,41.89109890216907,Good
7252,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-02-2007 09:00,277.0,Clear,odour free,23.5,0.0,24.05,13.18,7.7,122.0,10.69,12.1,8.21,4.86,100.0,104.666664,1.86,0.51611525,0.9,46.1235098079705,Good
7253,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-03-2007 08:30,387.0,Clear,odour free,30.0,0.0,33.67,19.88,7.7,203.94,16.53,18.9,8.08,6.19,167.16394,153.05,1.95,0.666757,0.5,40.9802913908627,Good
7254,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,04-04-2007 09:00,440.0,Clear,odour free,26.0,0.0,33.67,21.78,7.7,215.8,17.5,21.8,8.27,7.44,176.88525,157.09166,2.3,0.7591635,1.8,60.97581836739154,Poor
7255,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-05-2007 09:00,270.0,Clear,odour free,25.5,0.0,20.84,11.76,7.5,141.52,12.64,13.9,7.49,4.74,116.0,104.76667,2.95,0.59285486,1.6,50.79186496951851,Poor
7256,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,02-07-2007 09:00,141.0,Clear,odour free,23.0,0.0,11.22,10.05,6.4,53.95,4.86,7.3,7.71,5.6,44.221313,48.300003,2.27,0.45835304,1.6,53.17326444886897,Poor
7257,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-08-2007 09:00,87.0,Clear,odour free,23.5,0.0,8.02,8.0,7.1,34.16,3.89,4.1,7.47,5.09,28.0,36.258335,1.68,0.29716346,0.9,38.63046551367495,Good
7258,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-09-2007 09:00,128.0,Clear,odour free,24.0,0.0,9.62,10.15,6.5,53.41,6.81,7.3,7.72,4.23,43.778687,52.425,1.74,0.44023913,2.1,59.362190656663806,Poor
7259,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,03-10-2007 09:00,89.0,Clear,odour free,25.0,0.0,8.02,8.0,7.5,39.43,3.89,5.7,7.44,3.8,32.31967,36.258335,1.43,0.41312966,0.7,34.33868915154515,Good
7260,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-11-2007 09:00,100.0,Clear,odour free,24.5,0.0,11.22,8.16,4.2,53.95,3.89,6.0,7.87,3.22,44.221313,44.258335,1.66,0.39344236,2.4,70.18039394153276,Poor
7261,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-12-2007 09:00,277.0,Clear,odour free,22.5,0.0,9.62,8.24,6.7,49.045,4.86,5.6,7.86,4.51,40.200817,44.3,1.22,0.36721897,0.8,41.69377644381786,Good
7262,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-01-2008 09:00,606.0,Clear,odour free,20.0,0.0,43.29,53.83,6.0,247.72,22.36,47.5,7.97,20.63,203.04918,201.39168,4.57,1.4609139,1.5,62.39675662446151,Poor
7263,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-02-2008 09:00,170.0,Clear,odour free,23.5,0.0,14.43,9.66,7.1,83.8,6.81,7.9,7.76,4.18,68.68853,64.45,1.15,0.42945272,1.0,42.86217317409032,Good
7264,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-03-2008 09:00,168.0,Dark Green,odour free,22.5,0.0,22.44,20.36,9.8,121.34,10.69,19.5,8.05,15.04,99.459015,100.64166,1.71,0.84830266,0.9,39.107518926252254,Good
7265,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-04-2008 09:00,415.0,Clear,odour free,22.5,0.0,32.06,33.65,6.72,169.74,15.56,23.8,8.08,21.22,139.13115,144.98334,2.65,0.8626482,2.2,67.09807066324099,Poor
7266,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-05-2008 09:00,643.0,Clear,odour free,24.0,0.0,44.89,52.16,6.8,280.4,22.36,54.1,8.12,28.24,229.83606,205.39166,4.24,1.6475426,1.5,61.569472561877056,Poor
7267,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-07-2008 08:00,227.0,Clear,odour free,24.5,0.0,22.44,19.22,6.4,130.13,10.69,16.1,7.87,9.52,106.66394,100.64166,1.7,0.7003935,1.3,51.39300473715167,Poor
7268,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-08-2008 08:00,120.0,Clear,odour free,24.5,0.0,11.22,9.61,6.2,54.83,4.86,6.4,7.98,5.37,44.942623,48.300003,0.815,0.40184376,0.9,45.02415675079881,Good
7269,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-09-2008 08:00,116.0,Clear,odour free,24.5,0.0,11.22,9.66,6.75,43.0,3.89,5.1,7.94,4.83,35.245903,44.258335,1.39,0.334426,0.7,41.06751286848046,Good
7270,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,03-10-2008 08:00,142.0,Clear,odour free,25.5,0.0,11.22,11.99,4.9,58.58,5.83,6.2,7.89,1.1,48.016396,52.341667,,0.3740444,1.1,49.315524195220725,Good
7271,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-11-2008 08:00,125.0,Clear,odour free,24.0,0.0,12.02,11.99,8.1,52.76,7.29,4.8,7.62,13.2,43.2459,60.425,0.33,0.26957405,1.1,39.29064866588774,Good
7272,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-12-2008 08:00,148.0,,,,0.0,14.42,17.99,6.7,100.24,6.83,14.8,7.43,4.51,82.16393,64.50833,0.0825,0.8041844,1.2,42.21293708530052,Good
7273,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-01-2009 08:00,225.0,Clear,odour free,20.0,0.0,30.6,17.8,6.6,130.0,10.7,14.9,8.1,13.2,106.55738,121.083336,0.117,0.59071237,1.9,59.50642427607419,Poor
7274,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,02-02-2009 08:00,457.0,Clear,odour free,21.0,0.0,48.0,39.6,6.9,264.0,22.4,38.7,8.06,35.0,216.39345,213.33333,0.396,1.1563116,1.9,61.469195982561565,Poor
7275,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,02-03-2009 08:00,434.0,Clear,odour free,25.0,0.0,49.6,41.5,6.0,269.0,26.2,29.8,7.86,13.3,220.4918,233.16667,0.226,0.85181993,4.7,99.9988913378082,Very Poor
7276,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-05-2009 08:00,194.0,Clear,odour free,25.5,0.0,22.4,15.8,5.7,120.0,8.7,12.5,7.85,4.1,98.36066,92.25,0.089,0.5678275,2.8,70.92823626504206,Poor
7277,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-06-2009 09:30,545.0,Clear,odour free,25.5,0.0,56.0,27.4,6.6,275.0,26.2,20.9,8.25,15.4,225.40984,249.16667,1.15,0.57782465,1.3,57.54124171455483,Poor
7278,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-07-2009 08:45,217.0,Clear,odour free,25.0,0.0,17.6,13.4,6.0,105.6,8.7,9.2,7.87,3.742,,80.25,0.613,0.44822046,1.0,46.22071359308185,Good
7279,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-08-2009 09:30,283.0,Clear,odour free,25.0,0.0,9.6,9.9,5.7,48.8,5.8,5.7,7.74,3.0,40.0,48.166668,1.21,0.35854563,1.1,47.261166646875544,Good
7280,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-09-2009 09:30,167.0,Clear,odour free,26.0,0.0,17.6,11.8,6.9,92.7,7.8,7.7,7.68,3.0,75.983604,76.5,0.692,0.38417032,1.3,46.363401279110434,Good
7281,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-10-2009 09:30,158.0,Clear,odour free,25.5,0.0,14.4,11.4,5.8,91.2,9.7,7.3,7.78,1.0,74.7541,76.416664,0.326,0.36461544,1.2,48.482749830940925,Good
7283,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-12-2009 09:30,112.0,Light Brown,odour free,24.5,0.0,9.6,9.7,8.0,67.2,7.8,5.7,7.42,2.0,55.081966,56.5,0.831,0.33118054,0.2,26.08904026574944,Good
7284,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-01-2010 09:30,164.0,Light Brown,odour free,23.5,0.0,12.8,11.3,7.6,72.0,7.8,6.9,8.06,3.5,59.01639,64.5,1.18,0.37507415,1.2,47.26270891295882,Good
7285,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-02-2010 08:30,298.0,Clear,odour free,22.5,0.0,33.6,17.0,5.0,182.4,16.5,12.8,8.08,2.0,149.5082,152.75,1.24,0.4520037,1.2,56.313882091818094,Poor
7286,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-03-2010 08:30,425.0,Clear,odour free,23.0,0.0,43.2,28.4,5.0,244.0,23.0,20.1,7.76,7.0,,203.83333,0.942,0.6145084,0.6,45.645193052641204,Good
7287,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-05-2010 08:30,136.0,Dark Brown,odour free,24.0,0.0,11.22,14.18,6.7,68.32,7.77,9.4,7.92,1.79,56.0,60.425,1.86,0.52800953,3.0,73.30282958573768,Poor
7288,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-06-2010 08:30,332.0,Clear,odour free,26.0,0.0,43.28,45.38,4.1,234.24,19.44,25.0,8.1,10.8,192.0,189.2,0.63,0.7931419,1.8,67.11761587740634,Poor
7289,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-07-2010 08:30,516.0,Clear,odour free,25.0,0.0,41.68,85.08,7.3,258.64,29.16,48.0,8.04,14.1,212.00002,225.7,8.26,1.3950945,3.8,96.35854906171015,Very Poor
7290,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,02-08-2010 08:30,101.0,Light Brown,odour free,25.0,0.0,11.22,8.51,7.3,63.44,7.78,4.9,7.8,7.5,52.0,60.466667,3.48,0.27514467,1.1,46.915485940574975,Good
7291,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-09-2010 08:30,133.0,Clear,odour free,25.0,0.0,16.03,13.22,7.9,73.2,5.83,7.9,7.46,4.24,59.999996,64.36667,4.26,0.42958584,1.4,47.04143462369052,Good
7292,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-10-2010 08:30,112.0,Light Brown,odour free,24.0,0.0,12.83,9.91,7.9,58.56,4.86,5.9,7.76,3.61,48.0,52.325,2.85,0.35585508,1.6,50.60161870300603,Poor
7293,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-11-2010 08:30,121.0,Clear,odour free,23.5,0.0,14.43,13.22,6.4,63.44,4.86,7.0,7.88,4.66,52.0,56.325,2.78,0.40687335,0.6,42.021658309091194,Good
7294,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-12-2010 08:30,203.0,Light Brown,odour free,22.0,0.0,24.05,19.82,7.8,107.36,8.75,11.8,7.78,7.83,88.0,96.58333,4.07,0.52382296,0.8,42.799052050844914,Good
7295,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-01-2011 08:30,165.0,Clear,odour free,23.0,0.0,17.64,23.13,8.1,92.72,10.69,13.6,8.17,7.82,76.0,88.64166,2.77,0.63061553,1.3,51.006633673120646,Poor
7296,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.485,01-02-2011 08:30,157.0,Clear,odour free,23.0,0.0,24.05,13.22,8.2,102.48,7.78,8.1,8.05,3.77,84.0,92.541664,0.823,0.367288,1.0,42.92023397618708,Good
